ubuntu@client-measure-lc9m:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.31 -a 10.156.0.30 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622162154459
Timestamp end: 1622163954843

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      643.2  1267.8    68.9   132.7   161.2   368.3   470.3   554.7   635.2   769.3  1296.3  2190.7  4636.1 16683.1 32517.9  65566.1    65559
read      490.5   941.5    68.9   114.4   133.3   326.6   430.5   502.5   566.9   655.5   848.2  1371.6  3123.2  9617.7 31719.2  41064.2    41133
read      511.1  1124.9    68.9   115.4   135.0   329.4   432.2   505.1   562.8   641.0   808.4  1219.1  3480.1 14392.1 32444.1  28694.4    28693
read      553.4   969.2    68.9   120.8   141.9   325.5   432.2   509.7   583.1   711.7  1144.6  1895.1  3544.3  8757.8 31738.1  53147.6    53141
read      534.6   920.9    68.9   118.6   139.8   319.8   425.2   506.1   585.0   737.1  1203.3  1741.3  2998.9  8325.3 31496.9  54555.3    54512
read      419.8   982.0    74.4   116.6   135.3   301.9   383.7   434.6   475.7   533.0   623.0   803.7  2802.1 12543.3 35571.9  14779.4    14835
read      471.2   691.7    74.4   147.6   186.8   399.5   480.7   531.8   574.2   634.2   729.0   885.2  1664.1  8905.2 30661.2  98464.8    98446
read      512.0   775.2    68.9   118.1   138.7   331.2   442.0   544.0   655.2   928.4  1205.8  1465.8  2454.8  7434.4 31247.4  38259.4    38117
read      723.0  1503.1    68.9   167.4   220.5   411.5   508.8   594.8   679.2   792.3  1124.4  1994.1  7494.8 19421.1 36095.3  78098.8    77994
read      490.3  1106.2    68.9   113.5   131.6   315.0   425.6   507.3   580.1   698.4   919.0  1219.0  2653.7 18318.8 32436.5  30202.9    30209
read      652.2  1368.8    68.9   136.8   168.2   362.1   462.6   550.0   635.0   784.8  1368.9  2082.7  5929.2 19237.8 35563.0  68362.9    68315
read      479.9   879.1    68.9   138.6   173.8   382.3   461.3   512.9   557.6   620.8   715.5   875.7  2250.1 11903.7 31739.8  91912.8    91940
read      541.3   960.1    68.9   120.3   142.2   334.1   441.8   522.4   597.8   734.0  1158.7  1762.1  3094.2 10271.3 31675.9  49339.3    49308
read      562.7   962.8    68.9   121.7   143.3   342.0   464.3   564.5   666.1   888.5  1324.9  1749.6  2984.7  8756.9 32035.6  46833.9    46880
read      451.9   617.7    68.9   137.4   171.2   382.1   466.5   518.8   562.3   621.8   710.9   870.7  1805.0  6889.2 30097.1  92497.9    92540
read      525.5   951.8    68.9   117.7   138.4   325.2   436.0   523.3   609.9   776.9  1189.1  1641.6  2530.9 10953.6 31516.5  49423.0    49396
read      477.4   681.7    68.9   143.5   184.6   401.3   480.3   531.4   576.5   643.0   751.0   924.2  1837.2  8457.2 30647.8  97876.2    97841
read      537.2  1056.6    68.9   116.8   137.2   328.7   451.1   559.6   682.9   940.5  1165.5  1431.4  2789.7 14676.3 32096.0  35376.3    35404
read      700.5  1496.8    68.9   171.5   224.5   409.7   504.0   586.3   660.5   761.4   955.1  1811.0  7039.4 23603.4 36718.8  80425.0    80451
read      468.0   910.2    63.8   131.1   162.1   369.9   452.6   504.9   549.5   612.8   701.3   862.9  1912.6 12480.3 31878.1  87153.7    87228
read      553.3  1231.4    68.9   129.1   161.0   378.1   460.5   520.9   574.7   650.8   773.1  1171.6  4873.3 14481.1 34857.5  75581.5    75554
read      522.9  1117.1    68.9   121.3   146.0   351.3   444.9   508.8   563.6   641.3   783.5  1439.5  3939.4 15101.3 33829.5  57977.1    57964
read      452.0   776.5    68.9   127.8   155.9   363.3   447.3   500.9   545.7   612.2   701.0   870.3  1867.1  9252.3 31547.8  83528.5    83546
read      544.0  1258.7    63.8   121.2   145.6   354.3   450.6   517.6   578.9   661.1   831.3  1443.5  4355.9 18202.7 36886.2  55715.1    55468
read      542.6   959.1    63.8   116.7   137.5   342.9   483.4   606.3   720.8   947.0  1204.8  1435.9  2596.7 10634.6 31489.8  34180.7    34203
read      536.3   821.1    68.9   115.7   136.4   339.2   499.7   616.9   786.0  1024.5  1241.1  1448.4  2057.4  7982.1 31045.2  37644.6    37629
read      539.5   799.3    68.9   116.2   137.2   349.7   505.5   629.9   795.1  1032.5  1221.2  1425.5  2032.4  7543.4 31591.2  34618.5    34577
read      549.3   783.8    68.9   117.6   138.8   333.9   464.4   594.1   768.9  1071.3  1324.5  1593.7  2544.7  6798.3 29895.8  47324.4    47426
read      620.1  1132.2    63.8   124.5   149.6   354.1   470.8   588.6   727.0  1087.2  1431.3  1774.8  4940.3 11782.6 35139.1  58815.4    58845
